start	chr	end	strand	pvalue	qvalue	meth.diff	contig_id
61997074	Plantago_genome	61997074	-	0.000452081211616138	0.0440267723773541	12.8795770023324	Plantago_228028
62620553	Plantago_genome	62620553	-	0.0001442919073287	0.0208432352038515	-10.2126354528726	Plantago_230324
72760514	Plantago_genome	72760514	-	6.94818163542713e-05	0.0136611700518593	18.1705175091003	Plantago_267771
81626514	Plantago_genome	81626514	-	0.00052818310008918	0.0467319334373854	18.0146288219102	Plantago_300562
82313355	Plantago_genome	82313355	+	0.000275849356984469	0.0305078243396258	10.2226938899764	Plantago_303103
90487911	Plantago_genome	90487911	-	3.92119513484242e-08	6.9386934192145e-05	50.3573305307409	Plantago_333381
90487914	Plantago_genome	90487914	-	3.68081411291218e-08	6.9386934192145e-05	48.2389515391649	Plantago_333381
90487951	Plantago_genome	90487951	-	0.000499221390952521	0.045890384443199	27.8697609579962	Plantago_333381
98585371	Plantago_genome	98585371	-	2.88391888084156e-05	0.00756029098722556	12.9972442859459	Plantago_363445
152206011	Plantago_genome	152206011	-	0.000135372369898571	0.019962182868949	-16.3552600070779	Plantago_560617
194024335	Plantago_genome	194024335	-	0.000251321092838276	0.0286917134752561	-14.2617960822503	Plantago_714562
194575131	Plantago_genome	194575131	-	6.5731175815126e-08	9.30509115474508e-05	35.6539720214334	Plantago_716587
194926006	Plantago_genome	194926006	-	0.000108534417915876	0.0170715990735576	12.1979796508098	Plantago_717877
194926018	Plantago_genome	194926018	-	1.31989364941504e-05	0.00549552582481579	25.4155276134975	Plantago_717877
197650997	Plantago_genome	197650997	-	0.00021303949579	0.0258306570806566	12.3111695197526	Plantago_727895
197980421	Plantago_genome	197980421	-	0.000233785450912915	0.0271273193791874	18.2596233422822	Plantago_729106
199391811	Plantago_genome	199391811	-	0.00028084963616725	0.0305829760138763	10.9267709054227	Plantago_734295
200920774	Plantago_genome	200920774	-	0.000512653274719474	0.0459320553783181	-17.8651750080322	Plantago_739916
200920888	Plantago_genome	200920888	-	6.61166593911176e-05	0.0136611700518593	11.7365174185987	Plantago_739916
205734138	Plantago_genome	205734138	-	2.14509730746111e-05	0.00667925963378343	-14.5355562430226	Plantago_757612
209795183	Plantago_genome	209795183	-	1.87294114391592e-05	0.00667925963378343	11.3745318104246	Plantago_772543
209811571	Plantago_genome	209811571	-	2.53618889301361e-05	0.00728078141393891	39.1869918699187	Plantago_772603
209811639	Plantago_genome	209811639	-	2.57157246088381e-05	0.00728078141393891	38.9003368337626	Plantago_772603
209811721	Plantago_genome	209811721	-	1.98636925780075e-05	0.00667925963378343	39.1896629438574	Plantago_772603
215248208	Plantago_genome	215248208	-	1.38685359490711e-08	4.90817293273148e-05	32.2033898305085	Plantago_792590
215465179	Plantago_genome	215465179	-	6.92947154748932e-05	0.0136611700518593	15.925761635845	Plantago_793388
216973669	Plantago_genome	216973669	-	0.000206070819561083	0.0258306570806566	13.2687338972783	Plantago_798934
217533568	Plantago_genome	217533568	-	3.3666351309296e-05	0.0085105426951915	25.2713712994087	Plantago_800992
218886386	Plantago_genome	218886386	-	8.12667433057381e-05	0.0147992578641342	23.8312479028861	Plantago_805966
218886406	Plantago_genome	218886406	-	2.53115582100909e-06	0.00179158788423296	24.8138844485042	Plantago_805966
218886410	Plantago_genome	218886410	-	5.79969843471247e-06	0.00313459137376863	21.3491290461413	Plantago_805966
218886444	Plantago_genome	218886444	-	6.10562403419534e-07	0.000480183003729059	23.2309158573114	Plantago_805966
222015272	Plantago_genome	222015272	-	0.000492897081262723	0.045890384443199	14.623393485464	Plantago_817469
