start	chr	end	strand	pvalue	qvalue	meth.diff	contig_id
17489422	Plantago_genome	17489422	+	0.00733056956760176	0.0485711323538857	11.1748283491582	Plantago_64300
23777986	Plantago_genome	23777986	-	0.00219256435643945	0.0250752749273865	59.1866882783808	Plantago_87429
24767037	Plantago_genome	24767037	-	0.00487099466683639	0.0386823097442936	18.7318774928875	Plantago_91066
24767038	Plantago_genome	24767038	-	0.00290425783353673	0.0296198547672716	19.5617766437742	Plantago_91066
24767052	Plantago_genome	24767052	-	0.00259761492072203	0.0275673240202178	19.8385242457298	Plantago_91066
24767057	Plantago_genome	24767057	-	0.00613688257083415	0.0437343668880099	18.4459696087057	Plantago_91066
24767059	Plantago_genome	24767059	-	0.00379625751214913	0.0338016727335254	18.6068893599692	Plantago_91066
24767090	Plantago_genome	24767090	-	0.000643860511029282	0.012809447018128	21.2378897257637	Plantago_91066
24767104	Plantago_genome	24767104	-	0.00398879576077138	0.034323374686006	18.0329109249098	Plantago_91066
24767113	Plantago_genome	24767113	-	0.00208447517726002	0.024537021705345	20.5019503375069	Plantago_91066
24767118	Plantago_genome	24767118	-	0.00582878323137779	0.0423422499806062	18.7739599183741	Plantago_91066
24767148	Plantago_genome	24767148	-	0.00197178249390631	0.0238348127478699	20.2242000901307	Plantago_91066
24767160	Plantago_genome	24767160	-	0.00114731373359823	0.0177070742920371	21.0048001944383	Plantago_91066
24767177	Plantago_genome	24767177	-	0.000652536143745402	0.0129483270025286	23.8417213939639	Plantago_91066
24767182	Plantago_genome	24767182	-	0.00406154276551228	0.0346687203077646	20.3627524308153	Plantago_91066
24767212	Plantago_genome	24767212	-	0.00309674426398617	0.0303195649449405	25.3365783656982	Plantago_91066
24767224	Plantago_genome	24767224	-	0.00128342464102978	0.0188877561538139	22.9670487969162	Plantago_91066
24767249	Plantago_genome	24767249	-	0.0013829771143253	0.0196284648077361	20.4123358081097	Plantago_91066
24767273	Plantago_genome	24767273	-	0.00135833862851555	0.0195059108601096	19.7223541175161	Plantago_91066
24767297	Plantago_genome	24767297	-	0.00388014030671355	0.0339938818996535	19.3512881696708	Plantago_91066
24767300	Plantago_genome	24767300	-	0.00256162855830753	0.0272939767210542	19.7771516688654	Plantago_91066
27184721	Plantago_genome	27184721	-	8.81103645086448e-05	0.00471948575209323	22.2107949319606	Plantago_99961
30494794	Plantago_genome	30494794	+	0.00070636814153766	0.0134032807884554	10.9510086455331	Plantago_112135
30494912	Plantago_genome	30494912	+	0.000954813651252832	0.0157887031768309	-16.4966564660546	Plantago_112135
30494978	Plantago_genome	30494978	+	0.000444769164944718	0.0105651264481092	-15.0245566677914	Plantago_112135
56923759	Plantago_genome	56923759	-	0.00672666708471624	0.0464218163828483	13.1185764687836	Plantago_209361
57212420	Plantago_genome	57212420	+	0.0021210534482736	0.0248515625891319	20.8259939719378	Plantago_210422
57212467	Plantago_genome	57212467	+	0.000871514908791104	0.0149897272345462	23.4301357758791	Plantago_210422
57212576	Plantago_genome	57212576	+	0.00296636240308987	0.0297398691155986	19.2127569028963	Plantago_210422
57521197	Plantago_genome	57521197	-	0.00297581598657997	0.0297565467654844	16.0430419896545	Plantago_211557
59306771	Plantago_genome	59306771	-	0.00725380911915663	0.0481460448024241	32.5296995108316	Plantago_218126
59306790	Plantago_genome	59306790	-	0.000151859935681532	0.00580073508559196	38.3208679786627	Plantago_218126
59306799	Plantago_genome	59306799	-	0.00160198859034039	0.0210284009972171	36.4123196448391	Plantago_218126
59306834	Plantago_genome	59306834	-	0.000114547246433602	0.00512013565128316	37.1801346801347	Plantago_218126
59306867	Plantago_genome	59306867	-	0.00037471708277239	0.00951057583560962	34.3265993265993	Plantago_218126
59306898	Plantago_genome	59306898	-	0.000203755459745765	0.00673855986529612	35.6409123936799	Plantago_218126
59306931	Plantago_genome	59306931	-	0.000707043844749377	0.0134032807884554	34.1339451672862	Plantago_218126
59306962	Plantago_genome	59306962	-	0.00315562639618498	0.0305282235592716	36.4430147058824	Plantago_218126
59306995	Plantago_genome	59306995	-	0.0011575960558432	0.0177225540243977	33.1958613703784	Plantago_218126
59307002	Plantago_genome	59307002	-	0.000540759443754092	0.0117363017028424	30.0020189783969	Plantago_218126
59307003	Plantago_genome	59307003	-	0.000963276385767819	0.015826772945836	38.3976488627652	Plantago_218126
59307004	Plantago_genome	59307004	-	2.99539995686687e-05	0.00300336756906249	37.7235310814647	Plantago_218126
59466098	Plantago_genome	59466098	-	0.00146517816029386	0.0200720477404744	11.530927286277	Plantago_218711
59604602	Plantago_genome	59604602	-	0.000865871144817275	0.0149536976216849	23.9332718584961	Plantago_219220
59604623	Plantago_genome	59604623	-	0.00534135577431012	0.0406104193002841	21.9140353317568	Plantago_219220
59604649	Plantago_genome	59604649	-	0.00622793760604181	0.0441772182574486	23.7501951600312	Plantago_219220
59677268	Plantago_genome	59677268	-	0.00238627383919519	0.0263822632078567	12.1815231276387	Plantago_219488
60100450	Plantago_genome	60100450	-	0.00291380874506764	0.0296198547672716	24.9319055757317	Plantago_221045
60100461	Plantago_genome	60100461	-	0.00216479333130125	0.0250752749273865	29.0511960966706	Plantago_221045
60159749	Plantago_genome	60159749	-	1.34848450963039e-05	0.00270366426175792	13.6798779695097	Plantago_221263
60159767	Plantago_genome	60159767	-	0.0037197743686182	0.0336302197202672	10.8107722910603	Plantago_221263
60552854	Plantago_genome	60552854	-	0.00174062873967681	0.0221332897130308	-25.0663916156874	Plantago_222708
60995330	Plantago_genome	60995330	-	0.00384057124333818	0.0339441620979754	11.6667455845447	Plantago_224340
60995341	Plantago_genome	60995341	-	0.000608411020630588	0.0124001709397548	14.0243432874134	Plantago_224340
61023763	Plantago_genome	61023763	-	0.00133875636678231	0.0193700373106446	18.3128345596792	Plantago_224445
61023956	Plantago_genome	61023956	-	0.0012113123010483	0.0182883879949006	24.5123744180348	Plantago_224445
61266179	Plantago_genome	61266179	-	0.000398357942272152	0.00994539118443691	40.4444040807677	Plantago_225335
61266242	Plantago_genome	61266242	+	0.00435794158859778	0.0362272784905275	-12.2702434177844	Plantago_225335
61330937	Plantago_genome	61330937	-	0.00372609675857919	0.0336361770495802	13.8618405452334	Plantago_225575
61421473	Plantago_genome	61421473	-	0.00428184585526204	0.035789419085891	25.603686891054	Plantago_225908
61421474	Plantago_genome	61421474	-	0.00297456192582496	0.0297565467654844	24.7131754256107	Plantago_225908
61421514	Plantago_genome	61421514	-	0.00275501908732999	0.0286800424922024	26.5105256514091	Plantago_225908
61421516	Plantago_genome	61421516	-	0.0024741983314126	0.0268492195795404	27.4308742271623	Plantago_225908
61691073	Plantago_genome	61691073	-	0.00268106778178091	0.0280963614699638	20.1019589036812	Plantago_226900
61691084	Plantago_genome	61691084	-	0.00275553565061618	0.0286800424922024	24.6464646464646	Plantago_226900
62427113	Plantago_genome	62427113	-	0.00762822883578401	0.0496747282528681	10.8615427302997	Plantago_229611
62557399	Plantago_genome	62557399	-	0.0051354796696369	0.0396734584516644	29.5582191780822	Plantago_230092
63878153	Plantago_genome	63878153	-	0.000565025296882454	0.0119022254114394	53.7438413447605	Plantago_234959
64437562	Plantago_genome	64437562	-	9.58377167875463e-05	0.0048810697725953	45.9177654798088	Plantago_237024
64437582	Plantago_genome	64437582	-	0.0042941918377172	0.035791786388043	35.878612716763	Plantago_237024
64437664	Plantago_genome	64437664	-	0.000954539370763673	0.0157887031768309	42.4230644638808	Plantago_237024
66086106	Plantago_genome	66086106	-	0.000177666540127924	0.00618329167369154	37.7661860198625	Plantago_243113
66086111	Plantago_genome	66086111	-	0.000481862451328969	0.0109887449819591	20.7702617061286	Plantago_243113
66086120	Plantago_genome	66086120	-	0.000420620651817314	0.0102255382571345	31.9928415784982	Plantago_243113
66086142	Plantago_genome	66086142	-	0.000192333412643596	0.0064445071024806	35.4582928240215	Plantago_243113
66142327	Plantago_genome	66142327	-	0.00301271916407853	0.029802187196163	34.3340727377767	Plantago_243319
66142377	Plantago_genome	66142377	-	0.00704061373841906	0.0473480397462954	25.6444063752333	Plantago_243319
66188836	Plantago_genome	66188836	-	0.00012756021825915	0.00542585205357041	11.5872192388263	Plantago_243490
67148504	Plantago_genome	67148504	-	0.000616099407583009	0.0124517045546409	31.3857806851437	Plantago_247037
67148572	Plantago_genome	67148572	-	0.000667264393345565	0.0130475696213498	29.1704215687085	Plantago_247037
67148642	Plantago_genome	67148642	-	0.000418459128940909	0.0102255382571345	31.0125952000554	Plantago_247037
67148665	Plantago_genome	67148665	-	0.00101519659750621	0.0163621974050483	25.9762191829759	Plantago_247037
67148667	Plantago_genome	67148667	-	0.000864292102449085	0.0149536976216849	27.9412841350026	Plantago_247037
67669012	Plantago_genome	67669012	-	0.00232242553422547	0.026053405681186	20.9750254101931	Plantago_248960
67669158	Plantago_genome	67669158	-	0.00681852204542728	0.0464680504859074	17.7482715273413	Plantago_248960
68423103	Plantago_genome	68423103	-	0.0056009779488662	0.0416029701927116	29.0791137500687	Plantago_251751
68423104	Plantago_genome	68423104	-	0.00449715253839022	0.0368630718199457	28.3487154553426	Plantago_251751
68423144	Plantago_genome	68423144	-	0.00473199924702279	0.0380531731898886	28.7801739021251	Plantago_251751
69633745	Plantago_genome	69633745	-	4.98390633983996e-05	0.00371008234782426	23.7827630141973	Plantago_256221
69633768	Plantago_genome	69633768	-	0.00376423759310343	0.0337390053732958	18.2863643563786	Plantago_256221
69633770	Plantago_genome	69633770	-	0.000276745058062476	0.00789057352560184	25.4013410664905	Plantago_256221
69633996	Plantago_genome	69633996	-	1.15217113440518e-06	0.000799116584134383	27.5769709753729	Plantago_256221
69634011	Plantago_genome	69634011	-	0.00682737285144036	0.0464868993646674	10.7313093142096	Plantago_256221
69914959	Plantago_genome	69914959	-	0.000495546753211819	0.0111871661724075	29.9864519042601	Plantago_257256
69915172	Plantago_genome	69915172	-	0.00285773541467322	0.0294447344738595	25.7054041128647	Plantago_257256
69915184	Plantago_genome	69915184	-	0.00378968475840559	0.0337825228574256	28.2095395851372	Plantago_257256
70237097	Plantago_genome	70237097	-	0.00330745482729674	0.0312717637704551	26.1470490489316	Plantago_258448
70345753	Plantago_genome	70345753	-	0.000318892683960807	0.00866977949748565	16.5060706203527	Plantago_258849
71107388	Plantago_genome	71107388	-	0.00560627332204054	0.0416029701927116	22.524807464455	Plantago_261662
71107397	Plantago_genome	71107397	-	0.000933559856354609	0.0156061502773526	34.6824149408284	Plantago_261662
71107400	Plantago_genome	71107400	-	0.000338667305938423	0.00898436367959306	23.6302639383155	Plantago_261662
71107434	Plantago_genome	71107434	-	0.000103974472869522	0.00512013565128316	38.0023162715759	Plantago_261662
71107479	Plantago_genome	71107479	-	0.000114101377546545	0.00512013565128316	38.9178617992177	Plantago_261662
71107540	Plantago_genome	71107540	-	0.000116160582294414	0.00512958810301446	38.6881210321217	Plantago_261662
71107598	Plantago_genome	71107598	-	0.00108550088561464	0.0170612436374312	33.071150639244	Plantago_261662
71996918	Plantago_genome	71996918	-	0.00396970472082133	0.0343064480180409	25.0626044488252	Plantago_264951
71997025	Plantago_genome	71997025	-	0.00368887862614897	0.0333915337883407	25.3767598209964	Plantago_264951
72107141	Plantago_genome	72107141	-	0.00606519509562862	0.0435894437273083	35.1211402456827	Plantago_265359
72107200	Plantago_genome	72107200	-	0.00494017081476328	0.0388680320241649	34.111135493624	Plantago_265359
72107283	Plantago_genome	72107283	-	0.00115522888634042	0.0177225540243977	32.4481204842379	Plantago_265359
72539805	Plantago_genome	72539805	-	0.000243355879802592	0.00738006795529505	11.7167830987817	Plantago_266955
72631179	Plantago_genome	72631179	-	0.00215950634896101	0.0250752749273865	-15.5433646812957	Plantago_267294
72722879	Plantago_genome	72722879	-	0.00240826805110941	0.0265390259647472	13.3494104350082	Plantago_267632
72741203	Plantago_genome	72741203	-	0.00759247057099163	0.0496603859639358	10.1302177675804	Plantago_267700
77178343	Plantago_genome	77178343	-	4.10054019254929e-12	3.13264288675625e-08	32.2104356336722	Plantago_284095
77229288	Plantago_genome	77229288	-	0.00254514287824168	0.0271941783785953	13.3503020699218	Plantago_284283
77243499	Plantago_genome	77243499	-	0.00742507416139863	0.0489848804510987	11.4115370888369	Plantago_284336
77522135	Plantago_genome	77522135	-	0.000228219627667176	0.00714550590236838	38.8707195075029	Plantago_285370
77522309	Plantago_genome	77522309	-	0.00290676187249361	0.0296198547672716	29.1716303607897	Plantago_285370
77522337	Plantago_genome	77522337	-	0.00241782243349029	0.0265390259647472	30.6279422325062	Plantago_285370
77522371	Plantago_genome	77522371	-	8.40064303769427e-05	0.00471948575209323	34.9282296650718	Plantago_285370
77522374	Plantago_genome	77522374	-	0.00181046542342445	0.0223805923078513	32.3510995075565	Plantago_285370
77787785	Plantago_genome	77787785	-	0.00138708558813231	0.0196284648077361	32.0412315930388	Plantago_286352
77787817	Plantago_genome	77787817	-	0.000662208077244815	0.0130475696213498	35.0279208921788	Plantago_286352
78080860	Plantago_genome	78080860	-	0.00753389916231279	0.0494466232821449	11.6982480997168	Plantago_287433
78705383	Plantago_genome	78705383	-	5.03628429984434e-05	0.00371008234782426	12.0898334408539	Plantago_289745
79048554	Plantago_genome	79048554	-	0.00217866784649238	0.0250752749273865	33.0114598622558	Plantago_291016
79048619	Plantago_genome	79048619	-	0.0020320442066315	0.0241055530823033	32.4369497275433	Plantago_291016
79048690	Plantago_genome	79048690	-	0.0071218344967263	0.0476009327282408	28.0003215797694	Plantago_291016
79126583	Plantago_genome	79126583	-	0.000674801925743833	0.0130847149344568	40.6171651146132	Plantago_291304
79126595	Plantago_genome	79126595	-	0.00494751121321766	0.0388857373453628	29.4352418010006	Plantago_291304
79126606	Plantago_genome	79126606	-	0.00207262492392334	0.024452299685392	44.8601735776278	Plantago_291304
79126765	Plantago_genome	79126765	-	0.00176254159850726	0.022166363662885	44.0060251197662	Plantago_291304
80814960	Plantago_genome	80814960	-	0.00295679317709406	0.0297398691155986	28.1304301680167	Plantago_297548
80815021	Plantago_genome	80815021	-	0.00283179686887041	0.0292348044781218	28.137248148227	Plantago_297548
80815138	Plantago_genome	80815138	-	0.00144202080487685	0.0199212328186688	31.3929464226599	Plantago_297548
81298348	Plantago_genome	81298348	-	0.00508837659189069	0.0395604412523835	10.2818853974122	Plantago_299344
81298412	Plantago_genome	81298412	-	0.00315604072227675	0.0305282235592716	10.616140017423	Plantago_299344
82677140	Plantago_genome	82677140	-	0.00156893645999034	0.0207370671155051	11.2056929175444	Plantago_304451
82677152	Plantago_genome	82677152	-	0.00383754374938614	0.0339441620979754	10.6056976592497	Plantago_304451
82677164	Plantago_genome	82677164	-	0.00409600810381886	0.0348073477047693	10.5322633103646	Plantago_304451
82677165	Plantago_genome	82677165	-	0.00323682863820663	0.0309182960449954	10.8585025420587	Plantago_304451
82677185	Plantago_genome	82677185	-	0.00345192645847385	0.0322387390672802	10.7276655624825	Plantago_304451
82677215	Plantago_genome	82677215	-	0.00309958951444807	0.0303195649449405	10.7585741601433	Plantago_304451
82677221	Plantago_genome	82677221	-	0.00378759648940217	0.0337825228574256	10.7344967659827	Plantago_304451
82677229	Plantago_genome	82677229	-	0.00656547502239846	0.0456807924736011	10.5462472132772	Plantago_304451
82677240	Plantago_genome	82677240	-	0.00343160688387499	0.0321275188998496	10.8051638379646	Plantago_304451
82677245	Plantago_genome	82677245	-	0.00358343028837386	0.032804326112535	10.7059707864939	Plantago_304451
82677253	Plantago_genome	82677253	-	0.000524799621379088	0.0115208384082727	11.4060258249641	Plantago_304451
82677263	Plantago_genome	82677263	-	0.00337130039794061	0.0316793835733727	11.0190306761066	Plantago_304451
82677281	Plantago_genome	82677281	-	0.00360192586433548	0.0329153371971913	10.7592720033426	Plantago_304451
82677289	Plantago_genome	82677289	-	0.000930570081223886	0.0155902851599585	11.0493525507985	Plantago_304451
82677300	Plantago_genome	82677300	-	0.0032258016598816	0.0309182960449954	10.7659950416736	Plantago_304451
82677304	Plantago_genome	82677304	-	0.00315445156832124	0.0305282235592716	10.6398003068497	Plantago_304451
82677311	Plantago_genome	82677311	-	0.00326879582016479	0.0310248071197968	10.6899759071605	Plantago_304451
82677338	Plantago_genome	82677338	-	0.0017470022516938	0.0221332897130308	13.5408102109102	Plantago_304451
82677353	Plantago_genome	82677353	-	0.00381096846511737	0.0338144260088587	10.0475017692852	Plantago_304451
82677354	Plantago_genome	82677354	-	0.0034979401611383	0.0323129554887687	10.3553378972651	Plantago_304451
82677356	Plantago_genome	82677356	-	0.00648672139164157	0.0451739881605938	10.0838274769105	Plantago_304451
82677369	Plantago_genome	82677369	-	0.00312138010071269	0.0303828550712209	10.5878788428293	Plantago_304451
82677389	Plantago_genome	82677389	-	0.00295647796702126	0.0297398691155986	10.7534272300469	Plantago_304451
82677402	Plantago_genome	82677402	-	0.00317195346243417	0.030635159059045	10.5594866433971	Plantago_304451
82989335	Plantago_genome	82989335	-	0.00443123170210595	0.0365580724055356	11.6496183215288	Plantago_305606
85286106	Plantago_genome	85286106	-	3.75646873190867e-05	0.00309151409794181	29.4321589205397	Plantago_314113
85286274	Plantago_genome	85286274	-	0.000113777151501929	0.00512013565128316	30.5031146707348	Plantago_314113
85307139	Plantago_genome	85307139	+	0.00531802012297443	0.0405463785700104	-11.3110539845758	Plantago_314192
85406018	Plantago_genome	85406018	-	0.00575646611019361	0.0420430373717628	16.2310606060606	Plantago_314558
86796695	Plantago_genome	86796695	-	0.00222881996072102	0.0253005370776496	10.8144252333589	Plantago_319697
87314543	Plantago_genome	87314543	-	0.000170300281330892	0.00605127265566827	20.6308813415973	Plantago_321617
87314554	Plantago_genome	87314554	-	0.00356316417185175	0.0327883630885525	18.4943364970391	Plantago_321617
87314563	Plantago_genome	87314563	-	0.00167213612180238	0.0216636498642998	17.2169018817204	Plantago_321617
87314760	Plantago_genome	87314760	-	0.00646699398284373	0.0451188637250162	17.0608074661246	Plantago_321617
89249571	Plantago_genome	89249571	-	0.00708463495334226	0.047518592627565	16.1925287356322	Plantago_328786
89249652	Plantago_genome	89249652	-	0.00247953030800954	0.0268689144354677	22.4741516808414	Plantago_328786
89774239	Plantago_genome	89774239	-	0.000112688579234614	0.00512013565128316	61.0825914037107	Plantago_330732
89774323	Plantago_genome	89774323	-	0.000246173278622455	0.00743344623765149	56.2546906187625	Plantago_330732
89915502	Plantago_genome	89915502	-	0.00260595392228404	0.0275842604891077	12.801890941073	Plantago_331258
90250288	Plantago_genome	90250288	-	2.85240295768477e-05	0.00300336756906249	30.9369027430079	Plantago_332500
90250449	Plantago_genome	90250449	-	0.00180753243040274	0.0223805923078513	41.9000612975163	Plantago_332500
90250471	Plantago_genome	90250471	-	0.00033694241711361	0.00898436367959306	49.0235848868269	Plantago_332500
90250479	Plantago_genome	90250479	-	0.000154801951500443	0.00582662426450321	65.815451212084	Plantago_332500
90250485	Plantago_genome	90250485	-	0.000174107489301751	0.00610141795019974	62.1285392034085	Plantago_332500
91299372	Plantago_genome	91299372	-	0.000273261463274983	0.00787775249257373	10.3469555757068	Plantago_336392
92150638	Plantago_genome	92150638	-	0.00429618420754431	0.035791786388043	20.4901422321547	Plantago_339540
92280011	Plantago_genome	92280011	-	0.00301621994235519	0.029802187196163	56.2497549414691	Plantago_340019
92957543	Plantago_genome	92957543	-	0.00624711240519238	0.0442310950766488	18.622962827321	Plantago_342526
