start	chr	end	strand	pvalue	qvalue	meth.diff	contig_id
21832771	Plantago_genome	21832771	-	2.22645983727575e-07	0.000172830204123162	-18.5159399820993	Plantago_80276
61997074	Plantago_genome	61997074	-	0.000251014424337857	0.0144368748009005	-15.244312086993	Plantago_228028
66923287	Plantago_genome	66923287	-	0.00134470273962862	0.0400265318404076	-18.5688554118225	Plantago_246202
68987178	Plantago_genome	68987178	-	0.00164432100412271	0.0451799941213742	11.0534982233789	Plantago_253836
73240775	Plantago_genome	73240775	-	2.66576545176846e-06	0.000786593979681244	-30.7164878530028	Plantago_269544
77005157	Plantago_genome	77005157	-	0.00173711691427446	0.0471569338328374	-16.3413217138707	Plantago_283454
84615878	Plantago_genome	84615878	-	0.00083402619735306	0.0299484539296443	-19.3183776022972	Plantago_311631
85405915	Plantago_genome	85405915	-	7.88479251704916e-05	0.00802846070037662	-15.4776038855909	Plantago_314558
87314664	Plantago_genome	87314664	-	0.000132596271823429	0.0110514984808399	-14.0386416540312	Plantago_321617
89774257	Plantago_genome	89774257	-	0.000104387754434886	0.00968056782005894	10.2486668279143	Plantago_330732
93665414	Plantago_genome	93665414	-	0.000233350786568325	0.0137710783029887	15.1272984441301	Plantago_345153
93665429	Plantago_genome	93665429	-	0.000257090772408275	0.0146620955916876	14.9918300653595	Plantago_345153
93665476	Plantago_genome	93665476	-	0.000584141053968834	0.0236986794929675	15.1422834591151	Plantago_345153
93665481	Plantago_genome	93665481	-	0.000222344339892657	0.0134862297247772	15.8055536696313	Plantago_345153
93665510	Plantago_genome	93665510	-	0.000371607443375161	0.0189622244288678	14.9820491576912	Plantago_345153
93665519	Plantago_genome	93665519	-	7.69359475444599e-05	0.00802846070037662	15.8104099244876	Plantago_345153
99067919	Plantago_genome	99067919	+	3.90171607165289e-05	0.00551659300130922	25.8158567774936	Plantago_365233
99156427	Plantago_genome	99156427	+	0.000323182309145667	0.0170212344265578	29.3734491315137	Plantago_365560
102205712	Plantago_genome	102205712	-	0.000646443943768576	0.0253595350580505	12.9403522030403	Plantago_376791
102880630	Plantago_genome	102880630	+	0.000151859107570649	0.0114677138152888	42.0619732467332	Plantago_379273
102880647	Plantago_genome	102880647	+	0.000229519054829335	0.0137710783029887	42.0284592405382	Plantago_379273
102880680	Plantago_genome	102880680	+	0.000187541400353713	0.0123570968000051	43.452550584212	Plantago_379273
102880801	Plantago_genome	102880801	+	0.000110227838894052	0.00971531948001251	47.4965257362767	Plantago_379273
102880864	Plantago_genome	102880864	+	0.000172378848862111	0.0123122709422251	43.2774772397414	Plantago_379273
107767984	Plantago_genome	107767984	-	6.76100629096063e-06	0.00169943318622171	-30.3214494055801	Plantago_397241
134335562	Plantago_genome	134335562	-	0.000721635059381662	0.0268687021800617	-26.0720311181929	Plantago_494916
138529240	Plantago_genome	138529240	-	0.000210807393033364	0.013189416169027	18.7921935544006	Plantago_510334
141988404	Plantago_genome	141988404	-	1.2793545604709e-06	0.000542659559399741	-16.1359615870609	Plantago_523051
145539214	Plantago_genome	145539214	-	0.000757076651108429	0.027726488597528	20.6246782480543	Plantago_536106
152206011	Plantago_genome	152206011	-	0.000494299730694969	0.02187137566277	23.0489544031554	Plantago_560617
190551626	Plantago_genome	190551626	-	0.000843512216752674	0.0301296644440078	-55.9535596416785	Plantago_701794
191399630	Plantago_genome	191399630	-	0.000974756261394725	0.0334108375117788	-28.7458986511119	Plantago_704912
193023716	Plantago_genome	193023716	-	1.75130995776929e-05	0.00321231267929575	-41.9732214475227	Plantago_710883
193906500	Plantago_genome	193906500	-	0.00182854463463443	0.0491682631852281	-20.9846375098263	Plantago_714128
194583321	Plantago_genome	194583321	-	0.000133140106670346	0.0110514984808399	-35.6196916636477	Plantago_716617
194926006	Plantago_genome	194926006	-	7.90683840272971e-05	0.00802846070037662	-26.5415366909961	Plantago_717877
195589031	Plantago_genome	195589031	-	0.000491545690349977	0.02187137566277	-18.7426372418126	Plantago_720314
196013207	Plantago_genome	196013207	-	0.000573951835577548	0.0236073926714321	-12.3808420495167	Plantago_721874
196241304	Plantago_genome	196241304	-	1.592030534898e-06	0.00063556356255928	-10.2223412938445	Plantago_722712
196561547	Plantago_genome	196561547	-	2.75369945957445e-05	0.00434614891449114	-15.8754049389585	Plantago_723890
197301725	Plantago_genome	197301725	-	5.72475619983607e-06	0.00149430815677772	-11.3222720553652	Plantago_726611
