start	chr	end	strand	pvalue	qvalue	meth.diff	contig_id
23777820	Plantago_genome	23777820	-	0.00298511119647175	0.0489668612197775	52.512022907549	Plantago_87428
23777944	Plantago_genome	23777944	-	0.00297387448294258	0.0489546242455251	52.4420767904317	Plantago_87428
23777949	Plantago_genome	23777949	-	0.00312655762662783	0.0497290163931045	52.4931364998272	Plantago_87428
23777975	Plantago_genome	23777975	-	0.00307323286793986	0.0495836546166034	52.16647052036	Plantago_87428
23777981	Plantago_genome	23777981	-	0.00281167745732075	0.0475934107991938	52.68928782535	Plantago_87428
56903981	Plantago_genome	56903981	-	0.00284835520747354	0.0475934107991938	10.4515390884584	Plantago_209289
59092144	Plantago_genome	59092144	-	2.50749614395652e-07	0.000157536357992114	22.1709528415305	Plantago_217336
59092171	Plantago_genome	59092171	-	2.325057030223e-07	0.000157536357992114	21.9910340285694	Plantago_217336
61266039	Plantago_genome	61266039	-	0.00123606903140674	0.0309117337786778	12.6354606644169	Plantago_225335
61266105	Plantago_genome	61266105	-	0.00140246725353017	0.032923026878066	21.3243692386794	Plantago_225335
61266168	Plantago_genome	61266168	-	0.00158845184446811	0.0351457716438865	20.4985680457984	Plantago_225335
61266216	Plantago_genome	61266216	-	0.000791715916480098	0.0255079344219827	22.7458258367452	Plantago_225335
61266238	Plantago_genome	61266238	-	0.000889061920006572	0.0269837429338685	14.4660802449259	Plantago_225335
66086260	Plantago_genome	66086260	-	6.60637266777501e-05	0.00508567456675762	10.7607451905886	Plantago_243113
66646320	Plantago_genome	66646320	-	0.00269709476271356	0.0471367694155275	13.7830183944951	Plantago_245179
67636348	Plantago_genome	67636348	+	0.000580065313621114	0.0200894642558101	10.8705203202421	Plantago_248839
67636452	Plantago_genome	67636452	+	0.00153475604727491	0.0346844717508903	10.5141990627407	Plantago_248839
69822649	Plantago_genome	69822649	-	0.00290025794702399	0.0480770645140597	10.2474064355364	Plantago_256916
71107440	Plantago_genome	71107440	-	0.00111335205173103	0.0297649514628676	23.8040290547313	Plantago_261662
71287462	Plantago_genome	71287462	-	0.000371298243872101	0.015903093733619	12.8968435527697	Plantago_262328
71287493	Plantago_genome	71287493	-	1.23676700623055e-06	0.00051800882543318	11.7380642404919	Plantago_262328
72107259	Plantago_genome	72107259	-	0.000800314203984917	0.0256534028179929	38.0772376723534	Plantago_265359
72483553	Plantago_genome	72483553	-	6.23841490294715e-05	0.0050248161912978	10.8529331980348	Plantago_266747
74211819	Plantago_genome	74211819	-	1.94658942571186e-05	0.00310415120674553	-19.520450476091	Plantago_273131
74968953	Plantago_genome	74968953	-	4.86206007510409e-05	0.00469945495486118	11.4637060699039	Plantago_275939
75591502	Plantago_genome	75591502	-	0.00129766816914259	0.031971572595569	12.1062962247929	Plantago_278240
75942412	Plantago_genome	75942412	-	0.000571906177713011	0.0200894642558101	15.5391928475071	Plantago_279530
77243487	Plantago_genome	77243487	-	0.00301100230195247	0.049007698769197	16.6872325249643	Plantago_284336
77243574	Plantago_genome	77243574	-	0.00102456933623366	0.0285271707081999	21.1602040277731	Plantago_284336
77793549	Plantago_genome	77793549	-	0.000259138427990898	0.0122411073367776	27.4934589220303	Plantago_286373
77793591	Plantago_genome	77793591	-	3.34817502990825e-05	0.00394475840222388	19.117064260807	Plantago_286373
77793610	Plantago_genome	77793610	-	0.000316275383056152	0.0142817652936313	27.5512563672002	Plantago_286373
77793652	Plantago_genome	77793652	-	3.45336570850608e-05	0.00394475840222388	19.247763148942	Plantago_286373
81333614	Plantago_genome	81333614	-	0.000537723332176376	0.0198043971069277	13.7165001535743	Plantago_299476
82677366	Plantago_genome	82677366	-	0.00281092878853004	0.0475934107991938	10.8898385365135	Plantago_304451
87259538	Plantago_genome	87259538	-	0.000639613745383517	0.0212941757347897	24.9562756041923	Plantago_321414
88073186	Plantago_genome	88073186	+	0.000633071634612447	0.0212692303907857	25.1337524923622	Plantago_324424
89017385	Plantago_genome	89017385	-	3.05423221072203e-05	0.00394475840222388	13.8624375787025	Plantago_327922
