start	chr	end	strand	pvalue	qvalue	meth.diff	contig_id
23777718	Plantago_genome	23777718	-	0.00014152311452181	0.0177386589465696	-44.6162282274076	Plantago_87428
23777722	Plantago_genome	23777722	-	0.000143574453017406	0.0177386589465696	-44.4778463900654	Plantago_87428
23777723	Plantago_genome	23777723	-	0.000185176152374422	0.0188584599837937	-44.1840056863318	Plantago_87428
23777728	Plantago_genome	23777728	-	0.000152368078887463	0.0177386589465696	-44.7141326129441	Plantago_87428
23777730	Plantago_genome	23777730	-	0.000111445677914235	0.0177386589465696	-45.165062512175	Plantago_87428
23777746	Plantago_genome	23777746	-	0.000137272781456756	0.0177386589465696	-45.4471840260433	Plantago_87428
23777747	Plantago_genome	23777747	-	0.00013259064721642	0.0177386589465696	-45.1304388706349	Plantago_87428
23777749	Plantago_genome	23777749	-	0.000132301818238328	0.0177386589465696	-44.9302373576694	Plantago_87428
23777752	Plantago_genome	23777752	-	0.000123345417110974	0.0177386589465696	-44.85752991577	Plantago_87428
23777763	Plantago_genome	23777763	-	0.000140063957826987	0.0177386589465696	-44.5409217933286	Plantago_87428
23777764	Plantago_genome	23777764	-	0.000141539119926782	0.0177386589465696	-44.6986872585362	Plantago_87428
23777768	Plantago_genome	23777768	-	0.00015328907526662	0.0177386589465696	-44.541183031795	Plantago_87428
23777770	Plantago_genome	23777770	-	0.000138861155915858	0.0177386589465696	-44.5018388952353	Plantago_87428
23777778	Plantago_genome	23777778	-	0.000148935308261353	0.0177386589465696	-44.7168571905991	Plantago_87428
23777779	Plantago_genome	23777779	-	0.000129041719362421	0.0177386589465696	-44.8177594346446	Plantago_87428
23777785	Plantago_genome	23777785	-	0.000131332335691628	0.0177386589465696	-44.3671155287272	Plantago_87428
23777793	Plantago_genome	23777793	-	0.000131503385308304	0.0177386589465696	-44.6969406368193	Plantago_87428
23777802	Plantago_genome	23777802	-	0.000138045569082114	0.0177386589465696	-44.311281611435	Plantago_87428
23777803	Plantago_genome	23777803	-	0.000172735003760547	0.0179606959210788	-45.0381545973545	Plantago_87428
23777809	Plantago_genome	23777809	-	0.000237832722494031	0.0232711947041005	-44.3396441105703	Plantago_87428
23777821	Plantago_genome	23777821	-	0.000137754335963817	0.0177386589465696	-44.5881603933553	Plantago_87428
23777827	Plantago_genome	23777827	-	0.00016730761245042	0.0177900056946961	-44.5550643326451	Plantago_87428
23777829	Plantago_genome	23777829	-	0.00014878955784545	0.0177386589465696	-44.489049678992	Plantago_87428
23777830	Plantago_genome	23777830	-	0.000136719941027231	0.0177386589465696	-45.081356899269	Plantago_87428
23777833	Plantago_genome	23777833	-	0.000146705470437218	0.0177386589465696	-44.8554603971514	Plantago_87428
23777836	Plantago_genome	23777836	-	0.000156443093217985	0.0177386589465696	-45.1259195784369	Plantago_87428
23777837	Plantago_genome	23777837	-	0.000151632107003756	0.0177386589465696	-45.4059116543212	Plantago_87428
23777838	Plantago_genome	23777838	-	0.000129631522944785	0.0177386589465696	-46.1231736883517	Plantago_87428
23777840	Plantago_genome	23777840	-	0.000136319685628083	0.0177386589465696	-46.4803340453453	Plantago_87428
23777841	Plantago_genome	23777841	-	0.000112475949696905	0.0177386589465696	-46.9315146168345	Plantago_87428
23777842	Plantago_genome	23777842	-	9.76270024454327e-05	0.0177386589465696	-47.7084838612339	Plantago_87428
23777852	Plantago_genome	23777852	-	0.000145059834181813	0.0177386589465696	-44.5567790759111	Plantago_87428
23777854	Plantago_genome	23777854	-	0.000105377761488437	0.0177386589465696	-45.2129472992405	Plantago_87428
23777870	Plantago_genome	23777870	-	0.00013133994927179	0.0177386589465696	-45.6365642709951	Plantago_87428
23777871	Plantago_genome	23777871	-	0.000140349688861674	0.0177386589465696	-44.5905148824712	Plantago_87428
23777873	Plantago_genome	23777873	-	0.000134251772486256	0.0177386589465696	-44.8890354405406	Plantago_87428
23777876	Plantago_genome	23777876	-	0.00011423589806679	0.0177386589465696	-45.3991698191898	Plantago_87428
23777887	Plantago_genome	23777887	-	0.000149357031207362	0.0177386589465696	-44.1303397947709	Plantago_87428
23777888	Plantago_genome	23777888	-	0.000145575240802931	0.0177386589465696	-44.221408318016	Plantago_87428
23777892	Plantago_genome	23777892	-	0.00017276157273554	0.0179606959210788	-43.1642737395807	Plantago_87428
23777894	Plantago_genome	23777894	-	0.000109396799127731	0.0177386589465696	-48.4214546907045	Plantago_87428
23777902	Plantago_genome	23777902	-	0.000139023424849071	0.0177386589465696	-45.198529324244	Plantago_87428
23777903	Plantago_genome	23777903	-	0.000147220910402389	0.0177386589465696	-43.4612721152833	Plantago_87428
23777909	Plantago_genome	23777909	-	0.000127491680649642	0.0177386589465696	-44.6938071362095	Plantago_87428
23777917	Plantago_genome	23777917	-	0.000123407813513406	0.0177386589465696	-45.2346496102781	Plantago_87428
23777926	Plantago_genome	23777926	-	0.000128222729897945	0.0177386589465696	-45.2349970948935	Plantago_87428
23777927	Plantago_genome	23777927	-	0.000162899520498214	0.0177768859328672	-45.6051743854897	Plantago_87428
23777933	Plantago_genome	23777933	-	0.000176351177147058	0.0181448704977161	-46.3735175601443	Plantago_87428
23777945	Plantago_genome	23777945	-	0.000139310653576525	0.0177386589465696	-44.5642936167726	Plantago_87428
23777951	Plantago_genome	23777951	-	0.000162962718951834	0.0177768859328672	-45.1357836585072	Plantago_87428
23777953	Plantago_genome	23777953	-	0.000142177161097425	0.0177386589465696	-44.9568942218161	Plantago_87428
23777954	Plantago_genome	23777954	-	0.000137214094027046	0.0177386589465696	-45.0773280325464	Plantago_87428
23777957	Plantago_genome	23777957	-	0.00014654378033189	0.0177386589465696	-45.0186475027441	Plantago_87428
23777960	Plantago_genome	23777960	-	0.00015657158595937	0.0177386589465696	-44.8037157971053	Plantago_87428
23777961	Plantago_genome	23777961	-	0.000155024767558481	0.0177386589465696	-44.6038102717497	Plantago_87428
23777962	Plantago_genome	23777962	-	0.000145405139619895	0.0177386589465696	-44.8191625689477	Plantago_87428
23777964	Plantago_genome	23777964	-	0.00016386879826544	0.0177768859328672	-44.2289444447839	Plantago_87428
23777965	Plantago_genome	23777965	-	0.000137269064244259	0.0177386589465696	-44.7971358901012	Plantago_87428
23777966	Plantago_genome	23777966	-	0.000128660694820321	0.0177386589465696	-44.9239413953715	Plantago_87428
