start	chr	end	strand	pvalue	qvalue	meth.diff	contig_id
61395081	Plantago_genome	61395081	-	0.000121508103618454	0.0247893480563969	17.6386479018058	Plantago_225811
72760514	Plantago_genome	72760514	-	6.94818163542713e-05	0.0198453636347356	18.1705175091003	Plantago_267771
78661203	Plantago_genome	78661203	-	2.3180852561788e-05	0.0141876518179215	17.6326718590159	Plantago_289582
98585371	Plantago_genome	98585371	-	2.88391888084156e-05	0.0154444415873048	12.9972442859459	Plantago_363445
194926006	Plantago_genome	194926006	-	0.000108534417915876	0.0241772027810051	12.1979796508098	Plantago_717877
194926018	Plantago_genome	194926018	-	1.31989364941504e-05	0.0141876518179215	25.4155276134975	Plantago_717877
197650997	Plantago_genome	197650997	-	0.00021303949579	0.0380301502280513	12.3111695197526	Plantago_727895
209795183	Plantago_genome	209795183	-	1.87294114391592e-05	0.0141876518179215	11.3745318104246	Plantago_772543
210566611	Plantago_genome	210566611	-	6.74617053275822e-05	0.0198453636347356	10.771285216061	Plantago_775379
217533568	Plantago_genome	217533568	-	3.3666351309296e-05	0.016026278985501	25.2713712994087	Plantago_800992
222030941	Plantago_genome	222030941	-	5.7030658355161e-05	0.0198453636347356	30.5699745202212	Plantago_817527
