   1136 Plantago
    647 Inga
    576 Verbascum
    524 Veronica
    446 Potamogeton
    420 Panzerina
    232 Crocus
    211 Solidago
    189 Paraphlomis
    157 Cyprinus
    120 Ribes
    115 Escherichia
     96 Severe
     52 Torilis
     42 Scleromitrion
     27 Neobartsia
     27 Lathraea
     23 Nocardioides
     20 Actinoplanes
     19 Phlomoides
     17 Streptomyces
     17 Massilia
     16 Klebsiella
     15 Scutellaria
     14 Paulownia
     14 Buddleja
     13 Malus
     13 Alphaproteobacteria
     11 Pseudoduganella
     11 Persicaria
     11 Acomys
     10 Viola
     10 Cutibacterium
     10 Berberis
      9 Sphingomonas
      9 Orobanche
      9 Euphrasia
      8 Cymbalaria
      7 uncultured
      7 Galium
      7 Devosia
      6 Sphingobium
      6 Primula
      6 Microbacterium
      6 Lentzea
      6 Jatropha
      6 human
      6 Hibiscus
      6 Bacillus
      6 Azospirillum
      5 Sorangium
      5 Shinella
      5 Rubrobacter
      5 Pentaglottis
      5 Micromonospora
      5 Methylobacterium
      5 Hypericum
      5 Coffea
      5 Carya
      5 Brucella
      5 Bolinus
      5 Bellardia
      5 Andrographis
      5 Alternaria
      5 Actinomyces
      4 Taraxacum
      4 Pimelobacter
      4 Nymphoides
      4 Muscari
      4 Misopates
      4 Mentha
      4 Hirudo
      4 Dracocephalum
      4 Citrus
      4 Brevundimonas
      4 Bosea
      4 Bordetella
      4 Argentina
      4 Aragoa
      4 Alnus
      4 Acidovorax
      3 Variovorax
      3 Staphylococcus
      3 Skermanella
      3 Rhodococcoides
      3 Potentilla
      3 Populus
      3 Polyrhachis
      3 Photinia
      3 Myoporum
      3 Lysimachia
      3 Loxocalyx
      3 Lamium
      3 Jasminum
      3 Hydrogenophaga
      3 Henckelia
      3 Geum
      3 Corynebacterium
      3 Candidatus
      3 Caldimonas
      3 Asarum
      2 Wasmannia
      2 Verbena
      2 Strongylocentrotus
      2 Stenotrophomonas
      2 Sphingopyxis
      2 Spergularia
      2 Sesamum
      2 Roseateles
      2 Rhizobium
      2 Quercus
      2 Qipengyuania
      2 Psittacanthus
      2 Prunella
      2 Polygonum
      2 Piscinibacter
      2 Philonthus
      2 Phebalium
      2 Paepalanthus
      2 Oxalis
      2 Orthetrum
      2 Orf
      2 Oreocharis
      2 Ophiorrhiza
      2 Olax
      2 Mycolicibacterium
      2 Microvirga
      2 Micrococcus
      2 Melittis
      2 Manihot
      2 Mangifera
      2 Malania
      2 Linum
      2 Ligustrum
      2 Lacanobia
      2 Kerriodoxa
      2 Hipparchia
      2 Glechoma
      2 Georgenia
      2 Galeola
      2 Fagus
      2 Dulacia
      2 Didymocarpus
      2 Cupriavidus
      2 Corallococcus
      2 Conopholis
      2 Cirsium
      2 Burkholderiales
      2 Bradyrhizobium
      2 Bidens
      2 beta
      2 Avicennia
      2 Ascochyta
      2 Arnica
      2 Arenaria
      2 Aquabacterium
      2 Anacardium
      2 Ajuga
      2 Actinomycetospora
      1 Yersinia
      1 Xanthobacteraceae
      1 Xanthobacter
      1 Urochloa
      1 Tsuneonella
      1 Trichosporon
      1 Teucrium
      1 Telluria
      1 Syringa
      1 Steroidobacteraceae
      1 Starkeya
      1 Stagonosporopsis
      1 Stachys
      1 Sphingosinithalassobacter
      1 Sphingomonadaceae
      1 Sphaerotilus
      1 Senecio
      1 Sediminicoccus
      1 Salvia
      1 Salix
      1 Salaquimonas
      1 Rubrivivax
      1 Rotheca
      1 Rhodopseudomonas
      1 Rhodoferax
      1 Rhododendron
      1 Rhinanthus
      1 Rhabdaerophilaceae
      1 Rehmannia
      1 Ramlibacter
      1 Pyxidicoccus
      1 Pyrus
      1 Pulveribacter
      1 Pseudonocardia
      1 Pseudomonas
      1 Propionibacteriaceae
      1 Promicromonospora
      1 Pourthiaea
      1 Portunus
      1 Pigmentiphaga
      1 Physalis
      1 Phenylobacterium
      1 Petrosia
      1 Persea
      1 Paucibacter
      1 Paracoccus
      1 Papaver
      1 Pantoea
      1 Orthosia
      1 Ornithinimicrobium
      1 Ononis
      1 Olea
      1 Novosphingobium
      1 Nonomuraea
      1 Nocardia
      1 Narnavirus
      1 Mirounga
      1 Methyloraptor
      1 Methylibium
      1 Mesapamea
      1 Maldvirus
      1 Luteitalea
      1 Lophophora
      1 Logfia
      1 Lobelia
      1 Lasthenia
      1 Kitasatospora
      1 Isoptericola
      1 Ipomoea
      1 Hydrocotyle
      1 Humulus
      1 Halosimplex
      1 Gossypium
      1 Gordonia
      1 Genista
      1 Galeopsis
      1 Forsythia
      1 Falsirhodobacter
      1 Erythranthe
      1 Erodium
      1 Enterococcus
      1 Eimeria
      1 Didymella
      1 Dactylosporangium
      1 Curvibacter
      1 Cruciata
      1 Cornus
      1 Convolvulus
      1 Comamonas
      1 Comamonadaceae
      1 Cinnamomum
      1 Chydorus
      1 Ceramica
      1 Caudoviricetes
      1 Casimicrobium
      1 Calathus
      1 Buxus
      1 Brevibacterium
      1 Azorhizophilus
      1 Aureimonas
      1 Apiospora
      1 Anagallis
      1 Altererythrobacter
      1 Agrostemma
      1 Agromyces
      1 Afipia
      1 Aeromicrobium
      1 Acidobacteriota
      1 Achromobacter
