72_8_2318_29193_1140/1	gi|2748542102|gb|CP158651.1|	87.952	83	7	1	26	108	74414826	74414905	6.07e-15	95.3	3483	N/A
72_8_2318_29193_1140/1	gi|2748512140|gb|CP158661.1|	88.462	78	6	1	26	103	72585403	72585477	7.85e-14	91.6	3483	N/A
72_8_2481_25463_4628/1	gi|2574560472|gb|CP124707.1|	89.286	56	6	0	24	79	3147785	3147840	1.02e-07	71.3	462292	N/A
72_8_2481_25463_4628/1	gi|663673453|emb|HG975447.1|	84.000	75	10	2	7	79	24334886	24334812	1.02e-07	71.3	28526	N/A
72_8_2378_8129_21409/1	gi|2973193507|emb|OZ249366.1|	88.000	50	5	1	57	105	20619247	20619296	7.96e-04	58.4	2945705	N/A
72_8_2378_8129_21409/1	gi|2973193497|emb|OZ249356.1|	96.970	33	0	1	57	88	19763591	19763623	0.010	54.7	2945705	N/A
72_8_1196_34915_20093/1	gi|2645610483|gb|CP141160.1|	84.962	133	20	0	3	135	1184926	1185058	3.58e-27	135	241857	N/A
72_8_1196_34915_20093/1	gi|2645610424|gb|CP141173.1|	84.962	133	20	0	3	135	1184342	1184474	3.58e-27	135	241857	N/A
72_8_1196_34915_20093/1	gi|2782995163|emb|OZ125613.1|	82.222	135	24	0	2	136	21322883	21323017	1.30e-21	117	28930	N/A
72_8_1196_34915_20093/1	gi|2782995161|emb|OZ125611.1|	80.741	135	26	0	2	136	19807507	19807641	2.80e-18	106	28930	N/A
72_8_1196_34915_20093/1	gi|2697393496|gb|CP126548.1|	81.061	132	25	0	2	133	398798	398929	2.80e-18	106	326968	N/A
72_8_2244_18374_5160/1	gi|2956913171|emb|OZ251587.1|	92.683	41	1	2	91	129	12197083	12197123	7.96e-04	58.4	50595	N/A
72_8_2244_18374_5160/1	gi|1987751126|emb|LR999931.1|	100.000	28	0	0	85	112	8258711	8258738	0.037	52.8	171605	N/A
72_8_1266_32722_27082/1	gi|2739942110|emb|OZ060455.1|	80.723	83	16	0	29	111	33703662	33703580	4.76e-06	65.8	195145	N/A
72_8_1266_32722_27082/1	gi|1727325450|gb|CP032577.1|	86.207	58	7	1	1	58	43618572	43618628	6.15e-05	62.1	34284	N/A
72_8_2209_49270_21633/1	gi|2302096203|emb|OX327007.1|	84.375	64	10	0	5	68	30477147	30477084	1.71e-05	63.9	57919	N/A
72_8_2209_49270_21633/1	gi|2946728354|emb|OZ246776.1|	85.185	54	8	0	2	55	20286212	20286159	0.003	56.5	169223	N/A
72_8_1259_42465_14391/1	gi|2992469467|emb|OZ261547.1|	100.000	28	0	0	101	128	367494	367521	0.037	52.8	303921	N/A
72_8_1322_19313_9363/1	gi|685042178|emb|LN590703.1|	100.000	37	0	0	101	137	1057729	1057765	3.68e-07	69.4	7962	N/A
72_8_1322_19313_9363/1	gi|685042178|emb|LN590703.1|	100.000	31	0	0	107	137	7304702	7304672	7.96e-04	58.4	7962	N/A
72_8_1322_19313_9363/1	gi|685042178|emb|LN590703.1|	100.000	31	0	0	107	137	12952801	12952831	7.96e-04	58.4	7962	N/A
72_8_1322_19313_9363/1	gi|685042178|emb|LN590703.1|	100.000	31	0	0	107	137	13166504	13166534	7.96e-04	58.4	7962	N/A
72_8_1322_19313_9363/1	gi|685042178|emb|LN590703.1|	100.000	31	0	0	107	137	17684505	17684475	7.96e-04	58.4	7962	N/A
72_8_1322_19313_9363/1	gi|2560271083|emb|OY714119.1|	95.349	43	1	1	95	137	4290	4331	1.32e-06	67.6	2697049	N/A
72_8_1322_19313_9363/1	gi|2557638192|emb|OY694677.1|	95.349	43	1	1	95	137	4290	4331	1.32e-06	67.6	2697049	N/A
72_8_1322_19313_9363/1	gi|685042802|emb|LN591327.1|	93.478	46	2	1	92	137	61993	62037	1.32e-06	67.6	7962	N/A
72_8_1322_19313_9363/1	gi|685042161|emb|LN590686.1|	95.349	43	1	1	95	137	20813819	20813860	1.32e-06	67.6	7962	N/A
72_8_1322_19313_9363/1	gi|685042161|emb|LN590686.1|	100.000	32	0	0	106	137	6380193	6380224	2.21e-04	60.2	7962	N/A
72_8_1322_19313_9363/1	gi|685042161|emb|LN590686.1|	92.857	42	2	1	96	137	17091836	17091876	2.21e-04	60.2	7962	N/A
72_8_1322_19313_9363/1	gi|685042161|emb|LN590686.1|	100.000	31	0	0	107	137	4545831	4545861	7.96e-04	58.4	7962	N/A
72_8_1322_19313_9363/1	gi|685042161|emb|LN590686.1|	100.000	31	0	0	107	137	12304839	12304809	7.96e-04	58.4	7962	N/A
72_8_1322_19313_9363/1	gi|685042161|emb|LN590686.1|	100.000	31	0	0	107	137	28125760	28125790	7.96e-04	58.4	7962	N/A
72_8_1322_19313_9363/1	gi|685042161|emb|LN590686.1|	100.000	28	0	0	110	137	12436830	12436857	0.037	52.8	7962	N/A
72_8_1481_35772_13873/1	gi|2524352013|emb|OY072335.1|	97.297	37	1	0	101	137	21648	21684	1.71e-05	63.9	2697049	N/A
72_8_1481_35772_13873/1	gi|685044439|emb|LN592964.1|	100.000	33	0	0	105	137	179349	179317	6.15e-05	62.1	7962	N/A
72_8_1481_35772_13873/1	gi|685042148|emb|LN590673.1|	100.000	33	0	0	105	137	9009491	9009523	6.15e-05	62.1	7962	N/A
72_8_1481_35772_13873/1	gi|685042148|emb|LN590673.1|	100.000	30	0	0	108	137	8955770	8955799	0.003	56.5	7962	N/A
72_8_1481_35772_13873/1	gi|685047058|emb|LN595583.1|	100.000	32	0	0	106	137	3368	3337	2.21e-04	60.2	7962	N/A
72_8_1481_35772_13873/1	gi|685044585|emb|LN593110.1|	100.000	32	0	0	106	137	17805	17774	2.21e-04	60.2	7962	N/A
72_8_2425_22841_29254/1	gi|2923269444|emb|OZ208026.1|	100.000	31	0	0	68	98	617301	617271	7.96e-04	58.4	505419	N/A
72_8_1335_1615_9096/1	gi|2748542102|gb|CP158651.1|	87.952	83	7	1	26	108	74414826	74414905	6.07e-15	95.3	3483	N/A
72_8_1335_1615_9096/1	gi|2748512140|gb|CP158661.1|	88.462	78	6	1	26	103	72585403	72585477	7.85e-14	91.6	3483	N/A
72_8_1145_47021_11828/1	gi|2748542102|gb|CP158651.1|	87.952	83	7	1	26	108	74414826	74414905	6.07e-15	95.3	3483	N/A
72_8_1145_47021_11828/1	gi|2748512140|gb|CP158661.1|	88.462	78	6	1	26	103	72585403	72585477	7.85e-14	91.6	3483	N/A
72_8_1440_21206_4992/1	gi|3017461196|emb|OZ273835.1|	100.000	29	0	0	45	73	7601220	7601192	0.010	54.7	1101119	N/A
72_8_1440_21206_4992/1	gi|3017436802|emb|OZ273684.1|	100.000	29	0	0	45	73	7307342	7307314	0.010	54.7	1101119	N/A
72_8_2470_37747_17207/1	gi|2803457883|emb|OZ182148.1|	100.000	29	0	0	7	35	3347453	3347481	0.010	54.7	261773	N/A
72_8_2288_15582_15204/1	gi|2645610483|gb|CP141160.1|	81.955	133	24	0	3	135	1184926	1185058	1.68e-20	113	241857	N/A
72_8_2288_15582_15204/1	gi|2645610424|gb|CP141173.1|	81.955	133	24	0	3	135	1184342	1184474	1.68e-20	113	241857	N/A
72_8_2288_15582_15204/1	gi|2782995163|emb|OZ125613.1|	79.259	135	28	0	2	136	21322883	21323017	6.07e-15	95.3	28930	N/A
72_8_2288_15582_15204/1	gi|2739574734|gb|CP157408.1|	89.552	67	7	0	2	68	758235	758301	3.65e-12	86.1	326968	N/A
72_8_2288_15582_15204/1	gi|2697393496|gb|CP126548.1|	89.552	67	7	0	2	68	398798	398864	3.65e-12	86.1	326968	N/A
72_8_2418_32301_21675/1	gi|2978724457|gb|PV611058.1|	91.803	61	1	3	73	130	295784	295843	4.72e-11	82.4	3421660	N/A
72_8_2418_32301_21675/1	gi|2978724457|gb|PV611058.1|	91.667	60	1	3	73	129	295321	295379	1.70e-10	80.5	3421660	N/A
72_8_2418_32301_21675/1	gi|2557638192|emb|OY694677.1|	91.525	59	2	3	61	118	4290	4346	6.11e-10	78.7	2697049	N/A
72_8_2418_32301_21675/1	gi|2560271083|emb|OY714119.1|	95.745	47	1	1	61	107	4290	4335	7.91e-09	75.0	2697049	N/A
72_8_2418_32301_21675/1	gi|2557643774|emb|OY673254.1|	95.652	46	2	0	73	118	21732	21777	7.91e-09	75.0	2697049	N/A
72_8_2418_32301_21675/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	73	118	1299632	1299677	7.91e-09	75.0	511145	N/A
72_8_2418_32301_21675/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	73	118	1628404	1628359	7.91e-09	75.0	511145	N/A
72_8_2361_14975_17123/1	gi|2924925013|gb|PQ571295.1|	100.000	39	0	0	99	137	225	263	2.84e-08	73.1	3385244	N/A
72_8_2361_14975_17123/1	gi|2557648311|emb|OY677105.1|	97.674	43	0	1	96	137	9636	9678	2.84e-08	73.1	2697049	N/A
72_8_2361_14975_17123/1	gi|685042161|emb|LN590686.1|	95.652	46	1	1	91	136	20813819	20813863	2.84e-08	73.1	7962	N/A
72_8_2361_14975_17123/1	gi|685042161|emb|LN590686.1|	100.000	35	0	0	102	136	12304840	12304806	4.76e-06	65.8	7962	N/A
72_8_2361_14975_17123/1	gi|685042161|emb|LN590686.1|	100.000	34	0	0	103	136	4545831	4545864	1.71e-05	63.9	7962	N/A
72_8_2361_14975_17123/1	gi|685042161|emb|LN590686.1|	100.000	34	0	0	103	136	6380194	6380227	1.71e-05	63.9	7962	N/A
72_8_2361_14975_17123/1	gi|685042161|emb|LN590686.1|	100.000	34	0	0	103	136	17091846	17091879	1.71e-05	63.9	7962	N/A
72_8_2361_14975_17123/1	gi|685042161|emb|LN590686.1|	100.000	34	0	0	103	136	28125760	28125793	1.71e-05	63.9	7962	N/A
72_8_2361_14975_17123/1	gi|685042161|emb|LN590686.1|	100.000	31	0	0	106	136	12436830	12436860	7.96e-04	58.4	7962	N/A
72_8_2361_14975_17123/1	gi|2056941685|tpg|BK022497.1|	100.000	39	0	0	98	136	16291	16329	2.84e-08	73.1	2832643	N/A
72_8_2361_14975_17123/1	gi|685042304|emb|LN590829.1|	100.000	38	0	0	99	136	139948	139911	1.02e-07	71.3	7962	N/A
72_8_1158_9392_10203/1	gi|685042185|emb|LN590710.1|	97.727	44	1	0	89	132	9162079	9162122	2.20e-09	76.8	7962	N/A
72_8_1158_9392_10203/1	gi|685042185|emb|LN590710.1|	97.368	38	0	1	99	135	3790452	3790415	1.71e-05	63.9	7962	N/A
72_8_1158_9392_10203/1	gi|685042185|emb|LN590710.1|	97.368	38	0	1	99	135	6008694	6008731	1.71e-05	63.9	7962	N/A
72_8_1158_9392_10203/1	gi|685042185|emb|LN590710.1|	97.368	38	0	1	99	135	10218503	10218540	1.71e-05	63.9	7962	N/A
72_8_1158_9392_10203/1	gi|685042802|emb|LN591327.1|	94.000	50	1	2	87	135	61996	62044	7.91e-09	75.0	7962	N/A
72_8_1158_9392_10203/1	gi|2155043183|emb|OV015804.1|	100.000	40	0	0	96	135	29950	29911	7.91e-09	75.0	2697049	N/A
72_8_1158_9392_10203/1	gi|2165836832|emb|OV197136.1|	95.652	46	0	2	92	136	122	78	2.84e-08	73.1	2697049	N/A
72_8_1158_9392_10203/1	gi|2165836382|emb|OV196890.1|	97.674	43	0	1	92	134	123	82	2.84e-08	73.1	2697049	N/A
